t, pose_x, pose_y, pose_theta, linear_displacement, linear_velocity, profile_displacement, profile_velocity, velocity_command_dx, velocity_command_dy, velocity_command_dtheta, steering_command_dx, steering_command_dy, steering_command_dtheta, cross_track_error, along_track_error, lookahead_point_x, lookahead_point_y, lookahead_point_velocity
1.260000000000001, 88.68364108079632, 59.98618068796539, -2.5338145010550956, -73.93908023747436, -80.15141895904058, -74.13333333333325, -80.0, -80.15036286217925, 0.0, 1.9958525412942842, -16.244421461000744, 0.0, 0.40450808576554237, 0.29235242820913654, -0.1942530958588975, 99.80756143004939, 71.67211337490224, -80.0
1.270000000000001, 89.33699950727625, 60.45041070492083, -2.513855975642153, -74.74058386609615, -80.15036286217925, -74.93333333333325, -80.0, -80.1493140874903, 0.0, 2.0012465598457494, -16.22947006317983, 0.0, 0.4052333011434661, 0.27328859156607843, -0.19274946723710684, 100.21088347491803, 72.34871222918277, -80.0
1.280000000000001, 89.98094172257402, 60.92759854924457, -2.4938435100436953, -75.54207700697104, -80.1493140874903, -75.73333333333325, -80.0, -80.14827258422582, 0.0, 2.00310167269219, -16.215401069916183, 0.0, 0.40526259592669645, 0.25469149201600794, -0.19125632636220757, 100.60514394407097, 73.03075888163816, -80.0
1.290000000000001, 90.61519311885442, 61.417576352288556, -2.4738124933167733, -76.3435597328133, -80.14827258422582, -76.53333333333325, -80.0, -80.14723830198957, 0.0, 1.9954390478021102, -16.203339967863688, 0.0, 0.4034172350999793, 0.23659714580014987, -0.18977360051994197, 100.99911714232644, 73.71314047783704, -80.0
1.300000000000001, 91.23951445618088, 61.9201293687954, -2.453858102838752, -77.1450321158332, -80.14723830198957, -77.33333333333324, -80.0, -80.14621119073462, 0.0, 1.9789071029148322, -16.192880745149385, 0.0, 0.39982185367401923, 0.21898906380477892, -0.18830121750004025, 101.39315973955195, 74.395642276578, -80.0
1.310000000000001, 91.85371888563267, 62.43498223496311, -2.434069031809604, -77.94649422774054, -80.14621119073462, -78.13333333333324, -80.0, -80.14519120076089, 0.0, 1.954410754308793, -16.183544150780786, 0.0, 0.3946499129546882, 0.2017769320959989, -0.18683910559269634, 101.7872299978729, 75.0781919857417, -80.0
1.320000000000001, 92.45767234845975, 62.96180757262283, -2.414524924266516, -78.74794613974815, -80.14519120076089, -78.93333333333324, -80.0, -80.14417828271273, 0.0, 1.9228236323435846, -16.174837455829884, 0.0, 0.38806760984776995, 0.18480289794824334, -0.18538719358508615, 102.18125053544914, 75.76065557604934, -80.0
1.330000000000001, 93.05129263831515, 63.50023499871418, -2.3952966879430804, -79.54938792257528, -80.14417828271273, -79.73333333333323, -80.0, -80.14317238757657, 0.0, 1.884984361329631, -16.16625608168666, 0.0, 0.3802337614969832, 0.16784878118524574, -0.183945410757957, 102.5751113963168, 76.44284259818495, -80.0
1.340000000000001, 93.63454784979679, 64.04985955095957, -2.376446844329784, -80.35081964645104, -80.14317238757657, -80.53333333333323, -80.0, -80.14217346667854, 0.0, 1.8416932281726155, -16.157284913479916, 0.0, 0.37129966562715916, 0.15064304326765363, -0.1825136868821886, 102.96867299278884, 77.12451127918243, -80.0
1.350000000000001, 94.20745427951957, 64.61024947382445, -2.3580299120480577, -81.15224138111783, -80.14217346667854, -81.33333333333323, -80.0, -80.14118147168206, 0.0, 1.7937093395569774, -16.1473992900684, 0.0, 0.36140895834416603, 0.13286748674954751, -0.18109195221539665, 103.3617688978736, 77.80537335903652, -80.0
